stillborn;Stillborn;Mort-né;;;Mortinato;;;;;;;;;x;
PILEVCONCEPTION;They claim that [secret_bastard_plot_target.GetFirstName]'s father was away at the time of [secret_bastard_plot_target.GetHerHis] conception.;Ils disent que le père de [secret_bastard_plot_target.GetTitledFirstName] n'était pas présent lors de sa conception.\n;;;Dicen que el padre de [secret_bastard_plot_target.GetTitledFirstName] no estaba presente en su concepción.\n;;;;;;;;;x;
PILEVCONCEPTIONFAKE;They claim that [secret_bastard_plot_target.GetFirstName]'s father was away at the time of [secret_bastard_plot_target.GetHerHis] conception, but this is an obvious fabrication.;Ils disent que le père de [secret_bastard_plot_target.GetTitledFirstName] n'était pas présent lors de sa conception, mais il s'agit manifestement d'une odieuse machination.\n;;;Dicen que el padre de [secret_bastard_plot_target.GetTitledFirstName] no estaba presente en su concepción, pero es claramente una falsificación.\n;;;;;;;;;x;
PILEVGREENDREAMS;They claim to have seen evidence of [secret_bastard_plot_target.GetFirstName]'s illegitimacy in a green dream.;Ils disent avoir vu des preuves de l'illégitimité de [secret_bastard_plot_target.GetTitledFirstName] dans un rêve vert.\n;;;Dicen que vieron evidencias de la ilegitimidad de [secret_bastard_plot_target.GetTitledFirstName] en un sueño verde.\n;;;;;;;;;x;
PILEVGREENDREAMSFAKE;They claim to have seen evidence of [secret_bastard_plot_target.GetFirstName]'s illegitimacy in a green dream, but this is an obvious fabrication.;Ils disent avoir vu des preuves de l'illégitimité de [secret_bastard_plot_target.GetTitledFirstName] dans un rêve vert, mais il s'agit manifestement d'une odieuse machination.\n;;;Dicen que vieron evidencias de la ilegitimidad de [secret_bastard_plot_target.GetTitledFirstName] en un sueño verde, pero es claramente una maquinación.\n;;;;;;;;;x;
PILEVFLAMES;They claim to have seen proof of [secret_bastard_plot_target.GetFirstName]'s illegitimacy in the flames.;Ils disent avoir vu des preuves de l'illégitimité de [secret_bastard_plot_target.GetTitledFirstName] dans les flammes.\n;;;Dicen que vieron evidencias de la ilegitimidad de [secret_bastard_plot_target.GetTitledFirstName] en las llamas.\n;;;;;;;;;x;
PILEVFLAMESFAKE;They claim to have seen proof of [secret_bastard_plot_target.GetFirstName]'s illegitimacy in the flames, but this is an obvious fabrication.;Ils disent avoir vu des preuves de l'illégitimité de [secret_bastard_plot_target.GetTitledFirstName] dans les flammes, mais il s'agit manifestement d'une odieuse machination.\n;;;Dicen que vieron evidencias de la ilegitimidad de [secret_bastard_plot_target.GetTitledFirstName] en las llamas, pero es claramente una maquinación.\n;;;;;;;;;x;
PILEVLOVER;They reveal that [secret_bastard_plot_target.Mother.GetTitledFirstName] has been carrying on an affair.;Ils révèlent que [secret_bastard_plot_target.Mother.GetTitledFirstName] a entretenu une relation.\n;;;Revelan que [secret_bastard_plot_target.Mother.GetTitledFirstName] ha tenido  una relación.\n;;;;;;;;;x;
PILEVSPECTRAITMISSING;They argue that [From.GetFirstName] lacks [From.GetHerHis] father's features.;Ils disent que [From.GetFirstName] n'a guère de ressemblance avec son père.\n;;;Dicen que [From.GetFirstName] no se parece en nada a su padre.\n;;;;;;;;;x;
PILEVSPECTRAITPRESENT;They argue that [From.GetFirstName] has features neither of [GetHerHis] parents possess.;Ils disent que [secret_bastard_plot_target.GetTitledFirstName] possède des caractéristiques qui ne sont présentes chez aucun de ses parents.\n;;;Dicen que [secret_bastard_plot_target.GetTitledFirstName] tiene rasgos que no están presentes en ninguno de sus padres.\n;;;;;;;;;x;
PILEVSPECAPPEARANCE;They argue that [From.GetFirstName] looks nothing like [GetHerHis] father.;Ils disent que [From.GetFirstName] ne ressemble pas du tout à son père.\n;;;Dicen que [From.GetFirstName] no se parece a su padre.\n;;;;;;;;;x;
PILEVSPECCONCEPTION;They claim that [From.GetFirstName]'s father was away at the time of [GetHerHis] conception.;Ils disent que le père de [From.GetFirstName] n'était pas présent lors de sa conception.\n;;;Dicen que el padre de [From.GetFirstName] no estaba presente en su concepción.\n;;;;;;;;;x;
PILEVSPECCONCEPTIONFAKE;They claim that [From.GetFirstName]'s father was away at the time of [GetHerHis] conception, but this is an obvious fabrication.;Ils disent que le père de [From.GetFirstName] n'était pas présent lors de sa conception, mais il s'agit manifestement d'une odieuse machination.\n;;;Dicen que el padre de [From.GetFirstName] no estaba presente en su concepción, pero es claramente una maquinación\n;;;;;;;;;x;
PILEVSPECGREENDREAMS;They claim to have seen evidence of [From.GetFirstName]'s illegitimacy in a green dream.;Ils disent avoir vu des preuves de l'illégitimité de [From.GetFirstName] dans un rêve vert.\n;;;Dicen que vieron evidencias de la ilegitimidad de [From.GetFirstName] en un sueño verde.\n;;;;;;;;;x;
PILEVSPECGREENDREAMSFAKE;They claim to have seen evidence of [From.GetFirstName]'s illegitimacy in a green dream, but this is an obvious fabrication.;Ils disent avoir vu des preuves de l'illégitimité de [From.GetFirstName] dans un rêve vert, mais il s'agit manifestement d'une odieuse machination.\n;;;Dicen que vieron evidencias de la ilegitimidad de [From.GetFirstName] en un sueño verde, pero es claramente una maquinación\n;;;;;;;;;x;
PILEVSPECFLAMES;They claim to have seen proof of [From.GetFirstName]'s illegitimacy in the flames.;Ils disent avoir vu des preuves de l'illégitimité de [From.GetFirstName] dans les flammes.\n;;;Dicen que vieron evidencias de la ilegitimidad de [From.GetFirstName] en las llamas.\n;;;;;;;;;x;
PILEVSPECFLAMESFAKE;They claim to have seen proof of [From.GetFirstName]'s illegitimacy in the flames, but this is an obvious fabrication.;Ils disent avoir vu des preuves de l'illégitimité de [From.GetFirstName] dans les flammes, mais il s'agit manifestement d'une odieuse machination.\n;;;Dicen que vieron evidencias de la ilegitimidad de [From.GetFirstName] en las llamas, pero es claramente una maquinación\n;;;;;;;;;x;
PILEVSPECLOVER;They reveal that [From.Mother.GetTitledFirstName] has been carrying on an affair.;Ils révèlent que [From.GetFirstName] a entretenu une relation extraconjugale.\n;;;Revelan que [From.GetFirstName] ha tenido  una relación adúltera.\n;;;;;;;;;x;
opinion_suspected_bastard;Suspected Bastard;Suspecté de bâtardise;;;Sospechoso de bastardía;;;;;;;;;x;
suspected_bastard;Suspected Bastard;Suspecté de bâtardise;;;Sospechoso de bastardía;;;;;;;;;x;
EVTTOOLTIP33;[This.GetTitledFirstName] is the lover\n;[This.GetTitledFirstName] est l'amant(e)\n;;;[This.GetTitledFirstName] es el amante\n;;;;;;;;;x;
EVTTOOLTIP34;shall be informed of this new evidence;sera informé de cette nouvelle preuve;;;será informado de esta nueva prueba;;;;;;;;;x;
opinion_ignored_accusation;Ignored my Accusation;A ignoré mon accusation;;;Ignoró mi acusación;;;;;;;;;x;
opinion_unfaithful_deceiver;Unfaithful Deceiver;Pas digne de confiance;;;Indigno de confianza;;;;;;;;;x;
opinion_cuckolded_AGOT;Cuckolded;Cocu;;;Cornudo;;;;;;;;;x;
EVTOPTB406;You would kill my unborn child?;Vous voulez tué mon enfant qui n'est même pas né ?;;;Quieres matar a mi hijo que todavía no ha nacido?;;;;;;;;;x;
TOOLTIPbirth.50;You try and persuade her not to take the moon tea;Vous tentez de la persuadé de ne pas prendre le thé de lune.;;;Intentas persuadirla de que no tome el té de la luna.;;;;;;;;;x;
EVTDESCbirth.50;[From.GetFirstName] was horrified at your notion of using moon tea to prevent the pregnancy, and insists that your refrain from doing so.;[From.GetFirstName] a été horrifié d'apprendre que vous vouliez utiliser le thé de lune pour mettre fin à votre grossesse, et insiste pour que vous ne le fassiez pas.;;;[From.GetFirstName] se horrorizó al enterarse que ibas a utilizar té de la luna para poner fin al embarazo, e insiste para que no lo hagas.;;;;;;;;;x;
EVTOPTAbirth.50;Fine, I will not take it;Bien, je ne vais pas le prendre.;;;Bien, no lo tomaré.;;;;;;;;;x;
TOOLTIPbirth.51;You will not take the moon tea and will have [From.GetFirstName]'s child;Vous n'allez pas prendre le thé de lune et allez avoir l'enfant de [From.GetFirstName], qui passera pour celui de [Root.Spouse.GetTitledFirstName].;;;No tomarás té de la luna y tendrás al niño de [From.GetFirstName];;;;;;;;;x;
TOOLTIPbirth.51B;, passing it off as [Root.Spouse.GetTitledFirstName]'s;;;;, quien pasará por el de [Root.Spouse.GetTitledFirstName].;;;;;;;;;x;
EVTOPTBbirth.50;You cannot force me!;Vous ne pouvez pas me forcer !;;;No me puedes obligar!;;;;;;;;;x;
EVTDESCbirth.51;[From.GetFirstName] agreed to not take the moon tea, and will have your child. She will begrudgingly pass it off as [From.Spouse.GetTitledFirstName]'s.;[From.GetFirstName] a accepté de ne pas prendre le thé de lune et va accoucher de votre enfant. Elle le fera passer pour celui de [From.Spouse.GetTitledFirstName] même si cela ne lui plait pas.;;;[From.GetFirstName] ha aceptado no tomar el té de la luna y tendrá a tu hijo. Lo hará pasar por el de [From.Spouse.GetTitledFirstName] aunque a ella no le gusta la idea.;;;;;;;;;x;
EVTDESCbirth.51B;[From.GetFirstName] agreed to not take the moon tea, and will have your child. She will begrudgingly bear you a bastard.;[From.GetFirstName] a accepté de ne pas prendre le thé de lune et vous donnera un enfant. Elle va porter votre batard, mais de mauvaise grâce. ;;;[From.GetFirstName] ha aceptado no tomar el té de la luna y tendrá a tu hijo. Dará a luz un bastardo aunque a ella no le gusta la idea.;;;;;;;;;x;
EVTOPTAbirth.51;Good;Bien.;;;Bien.;;;;;;;;;x;
EVTDESCbirth.52;[From.GetFirstName] was outraged at your attempt to make her have your child, and has defiantly taken the moon tea to halt her pregnancy.;[From.GetFirstName] a été choquée de votre tentative visant à conserver votre enfant, par défi elle a prit le thé de lune pour arrêter la grossesse.;;;[From.GetFirstName] se sorprendió de tu intento de conservar a tu hijo, desafiándote, ella ha tomado té de la luna para detener el embarazo.;;;;;;;;;x;
EVTOPTAbirth.52;Harlot!;Foutre merde !;;;Ramera!;;;;;;;;;x;
opinion_aborted_my_child;Aborted my Child;A avorté de mon enfant;;;Abortó de mi hijo;;;;;;;;;x;
opinion_coerced_into_having_child;Coerced Into Having Child;A contraint à garder l'enfant;;;Forzada a tener un hijo;;;;;;;;;x;
opinion_ignored_false_accusation;Ignored my Accusation;A ignoré mon accusation;;;Ignoró mi acusación;;;;;;;;;x;
EVTDESCPIL36;Your investigation of [Root.PlotTarget.GetTitledFirstName] is progressing well, you  have collected much evidence already. Then when observing [Root.PlotTarget.GetFirstName]'s siblings you realise they share many features, and that they too must be bastards.;Votre enquête sur [Root.PlotTarget.GetTitledFirstName] se déroule bien, vous êtes déjà parvenu à collecter de nombreuses preuves. En observant les frères et soeurs de [Root.PlotTarget.GetFirstName] vous réalisez qu'ils partagent de nombreuses caractéristiques et qu'ils sont sûrement des bâtards eux aussi.;;;Tu investigación sobre [Root.PlotTarget.GetTitledFirstName] se desarrolla bien, has conseguido muchas pruebas. Observando a los hermanos de [Root.PlotTarget.GetFirstName] te das cuenta que comparten muchos rasgos y que seguramente también serán bastardos.;;;;;;;;;x;
TOOLTIPimplicated_sibling;[This.GetTitledFirstName] will be implicated in the investigation\n;[This.GetTitledFirstName] va être impliqué(e) dans l'enquête\n;;;[This.GetTitledFirstName] se incluirá en la investigación\n;;;;;;;;;x;
EVTOPTAPIL36;Yes, some of them indeed are similar;Oui, ils se ressemblent beaucoup…;;;Sí, se parecen mucho...;;;;;;;;;x;
EVTOPTBPIL36;All of [Root.PlotTarget.Mother.GetFirstName]'s spawn must be bastards!;Toute la progéniture de [Root.PlotTarget.Mother.GetFirstName] doit être entâchée de bâtardise !;;;Toda la progenie de [Root.PlotTarget.Mother.GetFirstName] debe ser acusada de bastardía!;;;;;;;;;x;
EVTOPTCPIL36;No, only [Root.PlotTarget.GetFirstName] shall be implicated;Non, seulement [Root.PlotTarget.GetFirstName] doit être impliqué(e);;;No, sólamente [Root.PlotTarget.GetFirstName] sebe estar implicado.;;;;;;;;;x;
EVTDESCPIL37;Your investigation of the target's bastardy is progressing well, you  have collected much evidence already. Then when observing the target's siblings you realise they share many features, and that they too must be bastards.;Votre enquête sur la bâtardise de la cible se déroule bien, vous êtes déjà parvenu à collecter de nombreuses preuves. En observant ses frères et soeurs vous réalisez qu'ils partagent de nombreuses caractéristiques qu'ils sont sûrement des bâtards eux aussi.;;;Tu investigación sobre la bastardía del objetivo se desarrolla bien, has conseguido muchas pruebas. Observando a sus hermanos te das cuenta que comparten muchos rasgos y que seguramente también serán bastardos.;;;;;;;;;x;
EVTDESCPIL38;Your co-plotter [From.GetTitledFirstName] has come to you with a new theory in the investigation. [From.GetSheHeCap] has pointed out that [Root.PlotTarget.GetFirstName] and [Root.PlotTarget.GetHerHis] siblings share many features, and could easily be implicated as illegitimate as well.;Votre complice [From.GetTitledFirstName] est venu vous voir avec une nouvelle théorie. [From.GetSheHeCap] a fait remarquer que [Root.PlotTarget.GetFirstName] et ses frères et soeurs partagent de nombreuses caractéristiques communes et pourraient aisément être considérés comme illégitimes.;;;Tu cómplice [From.GetTitledFirstName] ha venido con una nueva teoría. Remarca que [Root.PlotTarget.GetFirstName] y sus hermanos comparten cmuchos rasgos y podrían ser considerados ilegítimos.;;;;;;;;;x;
PILEVSIBLINGS;They also implicate [secret_bastard_plot_target.GetTitledFirstName]'s siblings.\n;Ils impliquent également les frères et sœurs de [secret_bastard_plot_target.GetTitledFirstName].\n;;;Implican también a los hermanos de [secret_bastard_plot_target.GetTitledFirstName].\n;;;;;;;;;x;
PILEVSPECSIBLINGS;They also implicate [From.GetTitledFirstName]'s siblings.\n;Ils impliquent également les frères et sœurs de [From.GetTitledFirstName].\n;;;Implican también a los hermanos de [From.GetTitledFirstName].\n;;;;;;;;;x;
opinion_conspired_against_me;Conspired Against Me;A conspiré contre moi;;;Conspiró contra mi;;;;;;;;;x;
opinion_conspired_against_child;Conspired Against My Child;A conspiré contre mon enfant;;;Conspiró contra mi hijo;;;;;;;;;x;
opinion_bastard_spawn;Cuckold Bastard Child;Cocu, enfant bâtard;;;Cornudo con hijo bastardo;;;;;;;;;x;
pil_regent_sieze_throne;Sieze [Root.PlotTarget.PrimaryTitle.GetName];S'emparer de [Root.PlotTarget.PrimaryTitle.GetName];;;Incautar el [Root.PlotTarget.PrimaryTitle.GetName];;;;;;;;;x;
pil_regent_sieze_throne_desc;With enough support and evidence, [Root.GetTitledFirstName] can use [Root.GetHerHis] powers as [Root.GetLordLady] Regent to declare [Root.PlotTarget.GetTitledFirstNameNoRegnal] to be an illegitimate bastard. [Root.GetSheHeCap] would then be free to press [Root.GetHerHis] claim to [Root.PlotTarget.PrimaryTitle.GetName].;Avec assez de preuves et de soutiens, [Root.GetTitledFirstName] peut utiliser son pouvoir de régent(e) pour déclarer [Root.PlotTarget.GetTitledFirstNameNoRegnal] bâtard(e) illégitime. [Root.GetSheHeCap] sera ainsi libre de revendiquer [Root.PlotTarget.PrimaryTitle.GetName].;;;Con el apoyo y pruebas suficientes, [Root.GetTitledFirstName] puede usar sus poderes como [Root.GetLordLady] Regente para declarar a [Root.PlotTarget.GetTitledFirstNameNoRegnal] un bastardo ilegítimo. Ahora es libre de reivindicar su reclamación al [Root.PlotTarget.PrimaryTitle.GetName].;;;;;;;;;x;
EVTTOOLTIPpil.122;You confront [Root.PlotTarget.GetTitledFirstNameNoRegnal] and the court...;Vous confrontez [Root.PlotTarget.GetTitledFirstNameNoRegnal] et la cour...;;;Te enfrentas a [Root.PlotTarget.GetTitledFirstNameNoRegnal] y a la corte...;;;;;;;;;x;
EVTDESCpil.122;The time has come. You assemble the council and court to present your evidence of [Root.PlotTarget.GetTitledFirstNameNoRegnal]'s bastardy, and using your powers as [Root.GetLordLady] Regent you have [Root.PlotTarget.GetHerHim] declared illegitimate and removed as [Root.PlotTarget.GetTitle]. This conveniently allows you to press your claim to [Root.PlotTarget.PrimaryTitle.GetName].;Le temps est enfin venu. Vous avez réuni le conseil et la cour pour présenter vos preuves de la bâtardise de [Root.PlotTarget.GetTitledFirstNameNoRegnal]. Vous avez utilisé votre pouvoir de régent(e) pour le(a) faire déclarer bâtard(e) illégitime et lui faire perdre son titre de [Root.PlotTarget.GetHerHim]. Cela vous a permis de faire valoir vos droits sur [Root.PlotTarget.PrimaryTitle.GetName].;;;El momento ha llegado. Te reúnes con el consejo y la corte para presentar tus pruebas de la bastardía de [Root.PlotTarget.GetTitledFirstNameNoRegnal], y usando tus poderes como [Root.GetLordLady] Regente para declarar a [Root.PlotTarget.GetHerHim] ilegítimo y destituirlo como [Root.PlotTarget.GetTitle]. Convenientemente, esto te permite reclamar tu reivindicación sobre el [Root.PlotTarget.PrimaryTitle.GetName].;;;;;;;;;x;
EVTOPTApil.122;It is for the good of the realm;C'est pour le bien du royaume.;;;Es por el bien del reino;;;;;;;;;x;
EVTDESCpil.123;[From.GetTitledFirstNameWithDynasty], the [Root.GetLordLady] Regent, has assembled your court and council. [From.GetSheHeCap] has been plotting against you it seems, for [From.GetSheHe] is claiming you to be a bastard and not the legitimate child of [Root.Father.GetTitledFirstName]! [From.GetSheHeCap] is using [From.GetHerHis] power and flimsy evidence to have you deposed, seizing [Root.PrimaryTitle.GetName] for [From.GetHerHim]self!;[From.GetTitledFirstNameWithDynasty], le(a) régent(e), a réuni la cour et le conseil. Il semble qu'[From.GetSheHe] a comploté contre vous puisqu'[From.GetSheHe] vous accuse d'être un(e) bâtard(e) et de ne pas être l'enfant légitime de [Root.Father.GetTitledFirstName]! [From.GetSheHeCap] a utilisé son pouvoir pour vous faire déposer et pour s'emparer de [Root.PrimaryTitle.GetName] !;;;[From.GetTitledFirstNameWithDynasty], el Regente, se ha reunido con su corte y consejo. Parece que ha estado conspirando contra ti, reclama que eres un bastardo y no el legítimo hijo de [Root.Father.GetTitledFirstName]! Está usando su poder y pruebas endebles para deponerte, incautando el [Root.PrimaryTitle.GetName] para si mismo!;;;;;;;;;x;
EVTOPTApil.123;This is an outrage!;C'est un scandale !;;;Esto es un ultraje!;;;;;;;;;x;
EVTDESCPIL124;You return home to shocking news. A group of conspirators led by [From.GetLordLady] Regent [From.GeFirstName] [From.GetOnlyDynastyName] claims that [FromFrom.GetTitledFirstName] is not [FromFrom.Father.GetTitledFirstName]'s child at all, but the product of an illicit affair between you and some other man. [FromFrom.GetSheHeCap] has been stripped of [FromFrom.GetHerHis] family name and declared a bastard.;A votre retour vous apprenez une nouvelle des plus choquantes. Un groupe de conspirateurs mené par le(a) régent(e) [From.GeFirstName] [From.GetOnlyDynastyName] a accusé [FromFrom.GetTitledFirstName] de ne pas être l'enfant de [FromFrom.Father.GetTitledFirstName], mais le produit d'une relation adultérine entre vous et un autre homme. [FromFrom.GetSheHeCap] a été déclaré bâtard(e) et ne peut plus porter son nom.;;;Regresas a casa con impactantes noticias. Un grupo de conspiradores liderados por el regente [From.GeFirstName] [From.GetOnlyDynastyName] afirma que [FromFrom.GetTitledFirstName] no es el hijo de [FromFrom.Father.GetTitledFirstName] y que, en realidad es el producto de una relación ilícita entre tu y otro hombre. [FromFrom.GetSheHeCap] ha sido despojado de su apellido y declarado un bastardo.;;;;;;;;;x;
EVTOPTAPIL124;Those wretches!;Bande de misérables !;;;Esos desgraciados!;;;;;;;;;x;
EVTDESCPIL125;Apparently, your secret is out. [From.GetLordLady] Regent [From.GeFirstName] [From.GetOnlyDynastyName] has declared [secret_bastard_plot_target.GetTitledFirstName] a bastard, claiming that [secret_bastard_plot_target.GetSheHe] is the product of adultery.;Apparamment, votre secret n'en est plus un. Le(a) régent(e) [From.GeFirstName] [From.GetOnlyDynastyName] a révélé que [secret_bastard_plot_target.GetTitledFirstName] était un(e) bâtard(e) et qu'[secret_bastard_plot_target.GetSheHe] était le produit d'un adultère.;;;Al parecer, tu secreto se ha desvelado. El regente [From.GeFirstName] [From.GetOnlyDynastyName] ha declarado a [secret_bastard_plot_target.GetTitledFirstName] como bastardo, afirmando que es el producto de un adulterio.;;;;;;;;;x;
EVTOPTAPIL125;Well, hopefully nobody will believe it.;Avec un peu de chance personne n'y croira.;;;Con suerte nadie le creerá.;;;;;;;;;x;
EVTDESCPIL112B;[Root.GetTitledFirstName]\nI, the[From.GetLordLady] Regent, declare that [secret_bastard_plot_target.GetTitledFirstNameNoRegnal] is not the child of [secret_bastard_plot_target.Father.GetTitledFirstName] at all, but the product of adultery on the part of [secret_bastard_plot_target.GetHerHis] mother and another man! I have therefore had [secret_bastard_plot_target.GetHerHim] removed as [secret_bastard_plot_target.GetTitle], and will henceforth rule [secret_bastard_plot_target.PrimaryTitle.GetName] instead.\nSigned,\n[From.GetFirstNameoftheHouse];[Root.GetTitledFirstName]\nMoi, le(a) régent(e), déclare que [secret_bastard_plot_target.GetTitledFirstNameNoRegnal] n'est pas l'enfant de [secret_bastard_plot_target.Father.GetTitledFirstName] mais le produit d'un adultère de sa mère ! En conséquence je l'ai fait déposer et je vais désormais régner sur [secret_bastard_plot_target.PrimaryTitle.GetName] à sa place.\nSigné,\n[From.GetFirstName] de la maison [From.GetOnlyDynastyName];;;[Root.GetTitledFirstName]\nYo, el [From.GetLordLady] Regente, afirmo que [secret_bastard_plot_target.GetTitledFirstNameNoRegnal] no es el hijo de [secret_bastard_plot_target.Father.GetTitledFirstName] y que, en realidad es el producto de un adulterio entre su madre y otro hombre! Por ello, lo he destituido como [secret_bastard_plot_target.GetTitle], y a partir de ahora gobernaré el [secret_bastard_plot_target.PrimaryTitle.GetName] en su lugar.\nFirmado,\n[From.GetFirstName] de la Casa [From.GetOnlyDynastyName];;;;;;;;;x;
EVTDESCPIL40;You see things, sometimes, in your dreams. They call it the dragon dreams, an ancient magic of Old Valyria. And this time, the tortured visions have only one possible interpretation. You're sure of it now. [Root.PlotTarget.GetTitledFirstName] is no child of [Root.PlotTarget.Father.GetFirstName]'s.;Vous voyez des choses, parfois, dans vos rêves. Ils appellent cela les rêves de dragon, une antique magie de l'Ancienne Valyria. Et cette fois, ces visions torturées n'ont qu'une seule interprétation possible. Vous en êtes sûr à présent. [Root.PlotTarget.GetTitledFirstName] n'est pas l'enfant de [Root.PlotTarget.Father.GetFirstName];;;A veces ves cosas en los sueños, los llaman sueños de dragón, una antigua magia de la Antigua Valyria. Y en esta ocasión, estas visiones sólamente tienen una interpretación posible. Estás seguro de ello, [Root.PlotTarget.GetTitledFirstName] no es el hijo de [Root.PlotTarget.Father.GetFirstName];;;;;;;;;x;
EVTOPTAPIL40;But will anyone else believe it?;Mais quelqu'un le croira-t-il?;;;Pero alguien se lo creerá?;;;;;;;;;x;
EVTDESCPIL41;You see things, sometimes, in your dreams. They call it the dragon dreams, an ancient magic of Old Valyria. And this time, the tortured visions have only one possible interpretation. You're sure of it now. [Root.PlotTarget.GetTitledFirstName] is no child of [Root.PlotTarget.Father.GetFirstName]'s.;Vous voyez des choses, parfois, dans vos rêves. Ils appellent cela les rêves de dragon, une antique magie de l'Ancienne Valyria. Et cette fois, ces visions torturées n'ont qu'une seule interprétation possible. Vous en êtes sûr à présent. [Root.PlotTarget.GetTitledFirstName] n'est pas l'enfant de [Root.PlotTarget.Father.GetFirstName];;;A veces ves cosas en los sueños, los llaman sueños de dragón, una antigua magia de la Antigua Valyria. Y en esta ocasión, estas visiones sólamente tienen una interpretación posible. Estás seguro de ello, [Root.PlotTarget.GetTitledFirstName] no es el hijo de [Root.PlotTarget.Father.GetFirstName];;;;;;;;;x;
EVTOPTAPIL41;But will anyone else believe it?;Mais quelqu'un le croira-t-il?;;;Pero alguien se lo creerá?;;;;;;;;;x;
EVTTOOLTIPPIL41;is no child of [This.Father.GetFirstName]';n'est pas l'enfant de [This.Father.GetFirstName];;;no es el hijo de [This.Father.GetFirstName];;;;;;;;;x;
EVTTOOLTIPPIL42;must hear of this!;doit savoir cela!;;;debe saberlo!;;;;;;;;;x;
EVTDESCPIL42;A frantic [From.GetTitledFirstName] comes to you in the night. [From.GetSheHeCap] claims to have seen proof of [Root.PlotTarget.GetFirstName]'s illegitimacy, in [From.GetHerHis] dreams. [From.GeFirstName] is known to have these prophetic 'Dragon Dreams', however you're not entirely sure whether you believe [From.GetHerHim] - or whether anyone else will. But you suppose it can't hurt.;Un [From.GetTitledFirstName] dans tous ses états vient vous voir dans la nuit. [From.GetSheHeCap] prétend avoir vu des preuves de l'illégimité de [Root.PlotTarget.GetFirstName], dans un de ses rêves. [From.GeFirstName] est réputé pour avoir ces 'rêves de dragon' prophétiques , mais vous n'êtes pas tout à fait sûr si vous [From.GetHerHim] croyez - ou si quelqu'un d'autre le fera. Mais vous supposez que cela ne peut pas faire de mal.;;;Un agitado [From.GetTitledFirstName] se acerca a ti en la noche. Afirma que ha visto pruebas de la ilegitimidad de [Root.PlotTarget.GetFirstName] en uno de sus sueños. [From.GeFirstName] tiene fama de tener esos 'sueños de dragón' proféticos , pero no estás seguro si creerle, ó si alguien lo hará. Pero suponed que esto no hará daño a nadie.;;;;;;;;;x;
EVTOPTAPIL42;It's better than nothing, at least.;Au moins, c'est mieux que rien;;;Es mejor que nada.;;;;;;;;;x;
pil_fabricate_dragon_dreams_decision_1;Create a False Dragon Dream;Créer un faux rêve de dragon;;;Crear un falso Sueño de Dragón;;;;;;;;;x;
pil_fabricate_dragon_dreams_decision_1_desc;You sometimes have visions while you sleep - dragon dreams, they're called. You're not sure how much weight such things carry, but perhaps you could claim to have seen proof of [Root.PlotTarget.GetTitledFirstName]'s illegitimacy. Of course, you'd have to come up with a plausible vision.;Vous avez parfois des visions dans votre sommeil. Ils appellent cela des rêves de dragon. Vous ne savez pas quelle importance cela peut avoir, mais peut-être pourriez-vous prétendre avoir vu des preuves de l'illégitimité de [Root.PlotTarget.GetTitledFirstName]. Bien sûr, il vous faudra présenter une version plausible.;;;A veces tienes visiones en tus sueños. Se llaman sueños de dragón. No sabes cuanta importancia podrá tener, pero tal vez podrías afirmar haber visto pruebas de la ilegitimidad de [Root.PlotTarget.GetTitledFirstName]. Necesitarás presentar una versión plausible.;;;;;;;;;x;
pil_fabricate_dragon_dreams_decision_2;Create a False Dragon Dream;Créer un faux rêve de dragon;;;Crear un falso Sueño de Dragón;;;;;;;;;x;
pil_fabricate_dragon_dreams_decision_2_desc;You sometimes have visions while you sleep - dragon dreams, they're called. You're not sure how much weight such things carry, but perhaps you could claim to have seen proof of [Root.PlotTarget.GetTitledFirstName]'s illegitimacy. Of course, you'd have to come up with a plausible vision.;Vous avez parfois des visions dans votre sommeil. Ils appellent cela des rêves de dragon. Vous ne savez pas quelle importance cela peut avoir, mais peut-être pourriez-vous prétendre avoir vu des preuves de l'illégitimité de [Root.PlotTarget.GetTitledFirstName]. Bien sûr, il vous faudra présenter une version plausible.;;;A veces tienes visiones en tus sueños. Se llaman sueños de dragón. No sabes cuanta importancia podrá tener, pero tal vez podrías afirmar haber visto pruebas de la ilegitimidad de [Root.PlotTarget.GetTitledFirstName]. Necesitarás presentar una versión plausible.;;;;;;;;;x;
pil_fabricate_dragon_dreams_decision_3;Create a False Dragon Dream;Créer un faux rêve de dragon;;;Crear un falso Sueño de Dragón;;;;;;;;;x;
pil_fabricate_dragon_dreams_decision_3_desc;You sometimes have visions while you sleep - dragon dreams, they're called. You're not sure how much weight such things carry, but perhaps you could claim to have seen proof of [Root.PlotTarget.GetTitledFirstName]'s illegitimacy. Of course, you'd have to come up with a plausible vision.;Vous avez parfois des visions dans votre sommeil. Ils appellent cela des rêves de dragon. Vous ne savez pas quelle importance cela peut avoir, mais peut-être pourriez-vous prétendre avoir vu des preuves de l'illégitimité de [Root.PlotTarget.GetTitledFirstName]. Bien sûr, il vous faudra présenter une version plausible.;;;A veces tienes visiones en tus sueños. Se llaman sueños de dragón. No sabes cuanta importancia podrá tener, pero tal vez podrías afirmar haber visto pruebas de la ilegitimidad de [Root.PlotTarget.GetTitledFirstName]. Necesitarás presentar una versión plausible.;;;;;;;;;x;
pil_fabricate_dragon_dreams_decision_4;Create a False Dragon Dream;Créer un faux rêve de dragon;;;Crear un falso Sueño de Dragón;;;;;;;;;x;
