#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_MNM_1478_C;The invention, the culmination of our great collaboration, is finally finished! We have designed and constructed an ingenious device to measure angles in the sky. We call it the 'astronomical radius'. My charts of the stars will become infinitely better and easier to maintain thanks to our invention.;L'invention, le point culminant de notre grande collaboration, est enfin terminée ! Nous avons conçu et construit un dispositif ingénieux pour mesurer les angles dans le ciel. Nous l'appelons le « rayon astronomique ». Mes cartes des étoiles deviendront infiniment meilleures et plus faciles à entretenir grâce à notre invention.;"Die Erfindung, die Krönung unserer großartigen Zusammenarbeit, ist endlich fertig! Wir haben ein kunstvolles Gerät zum Messen von Winkeln am Firmament ersonnen und angefertigt. Wir nennen es den ""Jakobsstab"". Dank unserer Erfindung wird es möglich sein, meine Diagramme der Sterne unendlich zu verbessern und sie viel leichter immer auf dem neuesten Stand zu halten.";;"¡El invento, la culminación de nuestra magnífica colaboración, por fin está terminado! Hemos diseñado y fabricado un instrumento ingenioso que mide los ángulos del cielo. Lo hemos bautizado como radius astronomicus"". Mis cartas estelares serán infinitamente mejores y más fáciles de mantener gracias a nuestro invento.""";;;;;;;;;x
divine_summoning_succeeded;Intellectual Epiphany;Épiphanie divine;Göttliche Erleuchtung;;Epifanía divina;;;;;;;;;x
divine_summoning_failed;Unworthy Scholar;Hermétiste indigne;Unwürdiger Einsiedler;;Hermético indigno;;;;;;;;;x
divine_summoning_failed_desc;This character was unable to understand the cryptic advice given by a summoned divine being, and is therefore deemed to be an unworthy Scholar.;Ce personnage a été incapable de comprendre le conseil donné par un être divin invoqué et est donc considéré comme un Hermétiste indigne.;Diese Person war nicht in der Lage, den kryptischen Weisungen eines herbeigerufenen göttlichen Wesens Folge zu leisten und wird daher als unwürdiger Einsiedler betrachtet.;;Este personaje no ha logrado comprender los consejos crípticos que ha recibido de un ser divino y, por lo tanto, se le considera indigno para el hermetismo.;;;;;;;;;x
EVTDESC_MNM_1622;My [From.GetSisterBrother] of the Citadel, [From.GetFirstName], has stepped forth with an idea for a ritual that might invoke the presence of a Higher Being. The prospect of petitioning the arcane for knowledge is tantalizing, and the idea was therefore received with excitement amongst the maesters of the occult. The ritual will take place in a few weeks' time.;M[From.GetOnA] [From.GetSisterBrother] de l'Ordre hermétique, [From.GetFirstName], a avancé l'idée d'un rituel qui pourrait invoquer la présence d'un être divin. La perspective de solliciter le Divin pour obtenir un savoir est attirante, et l'idée a donc été reçue avec enthousiasme par l'Ordre. Le rituel aura lieu dans quelques semaines.;[From.GetFirstName], m[From.Geteineine] [From.GetSisterBrother] im hermetischen Orden, hat ein Ritual vorgeschlagen, mit dem man möglicherweise ein göttliches Wesen herbeirufen kann. Die Aussicht, beim Göttlichen selbst nach Wissen zu suchen, ist verlockend, und die Idee wurde daher von Seiten des Ordens mit Begeisterung aufgenommen. Das Ritual wird in wenigen Wochen stattfinden.;;A mi [From.GetSisterBrother] [From.GetFirstName] de la Orden Hermética se le ha ocurrido una idea para un ritual que podría invocar la presencia de un ser divino. La posibilidad de apelar al Divino mismo para recibir conocimiento es tentadora, y la idea fue recibida con entusiasmo en la Orden. El ritual se celebrará dentro de unas semanas.;;;;;;;;;x
EVTDESC_MNM_1622_COURT;My dear [GetFromRelation] and [From.GetSisterBrother] of the Citadel, [From.GetFirstName], has stepped forth with an idea for a ritual that might invoke the presence of a Higher Being. The prospect of petitioning the arcane for knowledge is tantalizing, and the idea was therefore received with excitement by the amongst the maesters of the occult. The ritual will take place in a few weeks' time.;M[From.GetOnA] ch[From.GetErEre] [GetFromRelation] et [From.GetSisterBrother] de l'Ordre hermétique, [From.GetFirstName], a avancé l'idée d'un rituel qui pourrait invoquer la présence d'un être divin. La perspective de solliciter le Divin pour obtenir un savoir est attirante, et l'idée a donc été reçue avec enthousiasme par l'Ordre. Le rituel aura lieu dans quelques semaines.;[From.GetFirstName], m[From.Geteineine] liebe[From.GetrMale] [GetFromRelation] und [From.GetSisterBrother] im hermetischen Orden, hat ein Ritual vorgeschlagen, mit dem man möglicherweise ein göttliches Wesen herbeirufen kann. Die Aussicht, beim Göttlichen selbst nach Wissen zu suchen, ist verlockend, und die Idee wurde daher von Seiten des Ordens mit Begeisterung aufgenommen. Das Ritual wird in wenigen Wochen stattfinden.;;A [From.GetFirstName], mi [GetFromRelation] y [From.GetSisterBrother] de la Orden Hermética, se le ha ocurrido una idea para un ritual que podría invocar la presencia de un ser divino. La posibilidad de apelar al Divino mismo para recibir conocimiento es tentadora, y la Orden ha recibido la idea con entusiasmo. El ritual se celebrará dentro de unas semanas.;;;;;;;;;x
EVTOPTB_MNM_1622;We should not meddle in matters of magic...;Et s'il se mettait en colère ? Nous ne devrions pas nous mêler du divin...;Was, wenn wir es verärgern? Wir sollten uns nicht in Göttliches einmischen ...;;¿Y si enojamos al ser? No deberíamos inmiscuirnos en lo divino...;;;;;;;;;x
EVTTITLE_MNM_1624;Summoning the Arcane;Invocation divine;Beschwörung des Göttlichen;;Invocación de lo divino;;;;;;;;;x
EVTDESC_MNM_1624;The time for the ritual has come, and maesters of the higher mysteries have congregated in a spacious room. Symbols scatter the floor as you chant your hymns. [From.GetSocietyRank] [From.GetFirstName] has provided you all with a new, special type of incense that [From.GetSheHe] claims is necessary to make the eventual connection with the Higher Being. Before long it has permeated the air, and as you inhale more and more of it, hearing the drone of your fellows' chants, you feel your soul disconnect from your body and begin to ascend...\n\n...until it seems to connect with something. An... entity touches your soul, though you cannot perceive it with any senses other than your mind's eye. It must be the Higher Being! You have succeeded! You struggle to control your emotions, and to coalesce all your thoughts into one burning question that you pose to this being...;Le temps du rituel est venu, et votre Ordre s'est rassemblé dans une pièce spacieuse. Les symboles sont éparpillés sur le sol alors que vous chantez vos cantiques. [From.Get_Le_SocietyRank] [From.GetFirstName] vous a fourni à tous un nouveau type d'encens qu'[From.GetIlElle] affirme être nécessaire pour faire la connexion éventuelle avec l'être divin. En peu de temps, il imprègne l'air, et alors que vous inspirez profondément, en entendant les chants de vos camarades, vous sentez votre âme se séparer de votre corps et commencer à s'élever...\n\n...jusqu'à ce qu'elle semble se relier à quelque chose. Une... entité touche votre âme, bien que vous ne puissiez la percevoir avec aucun autre sens que l'œil de votre esprit. Ce doit être l'Être divin ! Vous avez réussi ! Vous luttez pour contrôler vos émotions, et réunir toutes vos pensées en une question brûlante que vous posez à cet être...;Die Zeit des Rituals ist gekommen und der Orden hat sich in einem großen Saal versammelt. Der Boden ist voller Symbole. Die Anwesenden singen. [From.GetSocietyRank] [From.GetFirstName] hat einen besonderen Weihrauch beschafft, von dem [From.GetSheHe] behauptet, er sei die Verbindung zu dem göttlichen Wesen. Schon bald erfüllt sein Aroma die Luft und je mehr Ihr davon einatmet, desto mehr spürt Ihr, wie sich Eure Seele loslöst und getragen vom Gesang Eurer Brüder und Schwestern nach oben schwebt ...\n\n... bis sie schließlich gegen etwas stößt. Eine ... Wesenheit ... berührt Eure Seele. Auch wenn Ihr das mit keinem anderen Sinn als Eurem inneren Auge erfassen könnt. Das muss das göttliche Wesen sein! Ihr habt es geschafft! Ihr könnt Eure Emotionen kaum zügeln und alles kulminiert in einer einzigen brennenden Frage, die Ihr diesem Wesen stellen wollt ...;;Ha llegado el momento de celebrar el ritual, y tu Orden se ha congregado en una sala espaciosa. Se colocan símbolos por el suelo mientras cantáis vuestros himnos. [From.GetSocietyRank] [From.GetFirstName] te ha proporcionado un tipo de incienso especial que, según asegura, es necesario para conectar con el ser divino. No tarda en invadir el aire y lo inhalas mientras oyes el zumbido de los cánticos de tus compañeros. Sientes que tu alma se separa del cuerpo y comienza a ascender...\n\n... hasta que parece conectar con algo. Un... ente toca tu alma, aunque ninguno de tus sentidos logra percibirlo, aparte de tu ojo interno. ¡Debe de ser el ente divino! ¡Lo has logrado! Luchas por controlar tus emociones y por unir todos tus pensamientos en una sola e imperiosa pregunta que formulas a este ser...;;;;;;;;;x
EVTOPTA_MNM_1624;Oh, tell me of the operation of the Sun!;Oh Divin, parlez-moi du fonctionnement du Soleil !;Oh göttliches Wesen, erklärt mir das Wirken der Sonne!;;¡Oh, Divino, te ruego que me desveles el funcionamiento del Sol!;;;;;;;;;x
EVTOPTB_MNM_1624;Oh, tell me of the operation of the stars!;Oh Divin, parlez-moi du fonctionnement des étoiles !;Oh göttliches Wesen, erklärt mir das Wirken der Sterne!;;¡Oh, Divino, te ruego que me desveles el funcionamiento de las estrellas!;;;;;;;;;x
EVTOPTC_MNM_1624;Oh, tell me of the operation of the gods!;Oh Divin, parlez-moi du fonctionnement des dieux !;Oh göttliches Wesen, erklärt mir das Wirken der Götter!;;¡Oh, Divino, te ruego que me desveles el funcionamiento de los dioses!;;;;;;;;;x
EVTOPTD_MNM_1624;Oh, tell me of the secrets hidden throughout the world!;Oh Divin, parlez-moi des secrets cachés à travers le monde !;Oh göttliches Wesen, erklärt mir die Geheimnisse der Welt!;;¡Oh, Divino, te ruego que me desveles los secretos que oculta el mundo!;;;;;;;;;x
EVTDESC_MNM_1626_SUCCESS;In my trance, the Higher Being tells me of great Truths that have been hidden from Man – of alchemy and astrology, of the will of the gods, of the cyphers to ancient texts, and even of things that have not yet come to pass. Once my soul returns to my body, I see the world with new eyes!;Dans mon état de transe, l'Être divin me dit de grandes vérités qui ont été cachées à l'Homme – sur l'alchimie et l'astrologie, sur la volonté des dieux, sur le chiffrement des textes anciens et même des choses qui n'ont pas encore eu lieu. Une fois que mon âme revient à mon corps, je vois le monde avec de nouveaux yeux !;In meiner Trance erzählt mir das göttliche Wesen von den großen Wahrheiten, von denen der Mensch nichts wissen sollte ... von der Alchemie und der Astrologie, dem Willen der Götter, den Chiffren der antiken Texte und sogar von Dingen, die sich noch gar nicht ereignet haben. Wenn meine Seele in meinen Körper zurückgekehrt ist, werde ich die Welt mit anderen Augen sehen!;;En mi trance, el ser divino me cuenta las grandes Verdades que se han ocultado al hombre: de alquimia y astrología, de la voluntad de los dioses, de las claves para descifrar textos antiguos, e incluso de acontecimientos que aún no han tenido lugar. ¡Cuando mi alma regresa a mi cuerpo, veo el mundo con otros ojos!;;;;;;;;;x
EVTDESC_MNM_1626_FAILURE;The Higher Being gave me a cryptic reply to my question, and for many days since the ritual I have tried to make sense of it... Yet, no matter how much time I spend on it, I cannot. Whatever the Being intended for me to know is beyond my capacity to understand – I can only conclude I simply am not worthy of its knowledge...;L'Être divin m'a donné une réponse mystérieuse à ma question, et depuis le rituel d'il y a plusieurs jours, j'ai essayé de comprendre... Peu importe le temps que j'y consacre, je n'y parviens pas. Quoi que fut ce que l'Être m'a transmis, c'est au-delà de ma compréhension – je ne peux que conclure que je ne suis simplement pas digne de ce savoir...;Das göttliche Wesen gab mir eine kryptische Antwort auf meine Frage und die ganze Zeit seit Ende des Rituals versuche ich nun, sie zu verstehen ... Aber ganz gleich, wie viel Zeit ich damit verbringe ... es gelingt mir nicht. Was dieses Wesen mir sagen wollte, liegt jenseits meines Verstands. Ich kann es mir nur so erklären, dass ich solchen Wissens eben einfach nicht würdig bin ...;;El ser divino dio una respuesta críptica a mi pregunta, y llevo muchos días tratando de encontrarle el sentido... Sin embargo, da igual cuánto tiempo pase dándole vueltas: no lo consigo. Lo que sea que el Ser tenía guardado para que yo lo descubriese escapa a mi entendimiento: solo puedo concluir que soy indigno/a de su sabiduría...;;;;;;;;;x
EVTDESC_MNM_1626_ALCH_BONUS;The Higher Being has given me cryptic advice on the pursuit of alchemy in its many forms, but with ample time spent mulling it over afterwards, I believe I have deciphered what it meant. I look forward to putting it to good use!;L'Être Divin m'a donné des conseils cryptiques sur l'alchimie sous ses diverses formes, mais après avoir passé suffisamment de temps à retourner le problème dans tous les sens, je pense avoir compris ce qu'il voulait dire. J'ai hâte de les mettre à profit !;Das göttliche Wesen hat mir hinsichtlich der Alchemie einen kryptischen Rat gegeben, doch nachdem ich viel Zeit damit verbracht habe, darüber nachzudenken, denke ich, dass ich nun verstehe, was sie bedeutet. Ich freue mich darauf, meine Erkenntnisse in die Tat umzusetzen!;;El ser divino me ha dado consejos crípticos sobre la práctica de la alquimia en sus diversas formas, pero tras meditarlo mucho tiempo, creo que he comprendido lo que quería decir. ¡Estoy deseando sacarle partido!;;;;;;;;;x
EVTDESC_MNM_1626_ASTR_BONUS;The Higher Being has given me cryptic advice on the pursuit of astrology in its many forms, but with ample time spent mulling it over afterwards, I believe I have deciphered what it meant. I look forward to putting it to good use!;L'Être Divin m'a donné des conseils cryptiques sur l'astrologie sous ses diverses formes, mais après avoir passé suffisamment de temps à retourner le problème dans tous les sens, je pense avoir compris ce qu'il voulait dire. J'ai hâte de les mettre à profit !;Das göttliche Wesen hat mir hinsichtlich der Astrologie einen kryptischen Rat gegeben, doch nachdem ich viel Zeit damit verbracht habe, darüber nachzudenken, denke ich, dass ich nun verstehe, was sie bedeutet. Ich freue mich darauf, meine Erkenntnisse in die Tat umzusetzen!;;El ser divino me ha dado consejos crípticos sobre la práctica de la astrología en sus diversas formas, pero tras meditarlo mucho tiempo, creo que he comprendido lo que quería decir. ¡Estoy deseando sacarle partido!;;;;;;;;;x
EVTDESC_MNM_1626_MIND_BONUS;The Higher Being has given me cryptic advice on the pursuit of Theurgy in its many forms, but with ample time spent mulling it over afterwards, I believe I have deciphered what it meant. I look forward to putting it to good use!;L'Être Divin m'a donné des conseils cryptiques sur la théurgie sous ses diverses formes, mais après avoir passé suffisamment de temps à retourner le problème dans tous les sens, je pense avoir compris ce qu'il voulait dire. J'ai hâte de les mettre à profit !;Das göttliche Wesen hat mir hinsichtlich der Theurgie einen kryptischen Rat gegeben, doch nachdem ich viel Zeit damit verbracht habe, darüber nachzudenken, denke ich, dass ich nun verstehe, was sie bedeutet. Ich freue mich darauf, meine Erkenntnisse in die Tat umzusetzen!;;El ser divino me ha dado consejos crípticos sobre la práctica de la teúrgia en sus diversas formas, pero tras meditarlo mucho tiempo, creo que he comprendido lo que quería decir. ¡Estoy deseando sacarle partido!;;;;;;;;;x
EVTDESC_MNM_1626_TRUTH_BONUS;The Higher Being has given me cryptic advice on the decryption of hidden secrets throughout the world, but with ample time spent mulling it over afterwards, I believe I have deciphered what it meant. I look forward to putting it to good use!;L'Être Divin m'a donné des conseils cryptiques sur le décryptage des secrets cachés à travers le monde, mais après avoir passé suffisamment de temps à retourner le problème dans tous les sens, je pense avoir compris ce qu'il voulait dire. J'ai hâte de les mettre à profit !;Das göttliche Wesen hat mir hinsichtlich der esoterischen Geheimnisse einen kryptischen Rat gegeben, doch nachdem ich viel Zeit damit verbracht habe, darüber nachzudenken, denke ich, dass ich nun verstehe, was sie bedeutet. Ich freue mich darauf, meine Erkenntnisse in die Tat umzusetzen!;;El ser divino me ha dado consejos crípticos sobre cómo desentrañar los secretos ocultos por el mundo, pero tras meditarlo mucho tiempo, creo que he comprendido lo que quería decir. ¡Estoy deseando sacarle partido!;;;;;;;;;x
EVTOPTA_MNM_1626;The Higher Being has my total confidence!;J'ai une entière confiance en l'Être divin !;Das göttliche Wesen hat mein uneingeschränktes Vertrauen!;;¡Confío plenamente en el ser divino!;;;;;;;;;x
EVTDESC_MNM_1630;I face the daunting task of researching and writing an entire theorem paper, to be reviewed by my peers... To have it be accepted by the maesters of the Citadel would be a great boon to me, but if the quality is found to be lacking it might be a big blow to my prestige.;Je suis confronté[Root.GetNoneE] à la tâche intimidante de rechercher et rédiger un théorème qui sera examiné par mes pairs... Être accepté[Root.GetNoneE] par l'Ordre serait une grande aubaine pour moi, mais si la qualité se trouve être insuffisante, cela pourrait porter atteinte à mon prestige.;Nun stehe ich vor der schwierigen Aufgabe, eine ganze Abhandlung der Theoreme zu schreiben, die meine Kollegen bewerten werden ... Wenn sie vom Orden anerkannt würde, wäre das ein Segen, aber wenn man an der Qualität etwas zu bemängeln hätte, könnte das ein schwerer Schlag für mein Prestige sein.;;Me enfrento a la abrumadora tarea de investigar y escribir todo un teorema para que lo revisen mis colegas... Si la Orden lo acepta sería una bendición, pero si estiman que la calidad es deficiente, sería un golpe muy duro para mi reputación.;;;;;;;;;x
EVTDESCA_MNM_1640;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on [Root.GetLinkStudySubject]! It explores potentially new and rewarding theories on [Root.GetLinkStudySubjectDesc], which might provide a new approach to [Root.GetLinkStudySubject]. Now all that is left is to submit it to my peers at the Citadel for review.;C'est fini ! J'ai produit un article [Root.GetTheoryPaperQuality] sur les rituels théurgiques ! Il explore des moyens potentiellement nouveaux et enrichissants de convoquer des êtres divins, ce qui pourrait fournir une nouvelle approche de la théurgie. Maintenant tout ce qui reste à faire c'est de le soumettre à mes pairs hermétistes, pour examen.;Es ist vollbracht! Mein Werk über die Theurgie ist fertig und es ist [Root.GetTheoryPaperQuality]! Es handelt von möglicherweise neuen und vielversprechenden Methoden zur Beschwörung göttlicher Wesen und könnte richtungsweisend für die Zukunft der Theurgie sein. Nun muss ich das Werk nur noch meinen Kollegen zur Rezension zur Verfügung stellen.;;¡Está terminado! ¡He escrito un trabajo [Root.GetTheoryPaperQuality] sobre rituales teúrgicos! Explora la posibilidad de aplicar métodos nuevos y satisfactorios de invocar seres divinos, lo que podría aportar una perspectiva nueva a la teúrgia. Solo falta que lo presente a mis colegas herméticos para su arbitraje.;;;;;;;;;x
EVTDESCA_MNM_1641;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on [From.GetLinkStudySubject], and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;Il y a quelques jours, [From.Get_le_SocietyRank] [From.GetFirstName] m'a dit qu'[From.GetIlElle] avait écrit un article sur les rituels théurgiques, et m'a remis une copie à examiner. En la lisant, je pense que [Root.GetTheoryPaperQualityExpanded];Vor einigen Tagen sagte [From.GetSocietyRank] [From.GetFirstName] mir, dass [From.GetSheHe] ein Werk zu theurgischen Ritualen verfasst hat, das [From.GetSheHe] mir zur Prüfung und Rezension überlassen möchte. Ich habe es gelesen und es [Root.GetTheoryPaperQualityExpanded]. Aber soll ich es weiterempfehlen?;;Hace unos días, [From.GetSocietyRank] [From.GetFirstName] me dijo que había escrito un trabajo sobre rituales teúrgicos y me pasó una copia para que lo revisara. Al leerlo, queda claro que [Root.GetTheoryPaperQualityExpanded] Sin embargo, ¿creo conveniente refrendarlo?;;;;;;;;;x
EVTTOOLTIPC_MNM_1641;You spread the word of §Y[From.GetTitledFirstName]§!'s plagiarism throughout the Citadel, shaming [From.GetHerHim]. [From.GetSheHeCap] will not be pleased!;Vous répandez la nouvelle du plagiat [From.Get_du_TitledFirstNameJ] dans tout l'Ordre, l'humiliant. [From.GetIlElleCap] ne sera pas content[From.GetNoneE] !;Ihr informiert den Orden darüber, dass §Y[From.GetTitledFirstName]§! für ein Plagiat verantwortlich ist, was eine Blamage für [From.GetHerHim] sein dürfte. [From.GetSheHeCap] wird gar nicht erfreut sein!;;Corres la voz del plagio por la Orden y pones a §Y[From.GetTitledFirstName]§! en evidencia. ¡No le va a hacer ninguna gracia!;;;;;;;;;x
EVTDESC_MNM_1642;To the esteemed [Root.GetSocietyRank] [Root.GetTitledFirstNameNoRegnal],\n\nHaving spent ample time considering your paper's worth, I have decided to endorse your work before the Citadel. I hope that it shall speedily be added to our library. Well done!\n\nRespectful greetings,\nSigned, [From.GetSocietyRank] [From.GetFirstName];Estimé[Root.GetNoneE] [Root.GetSocietyRank] [Root.GetFirstName],\n\nAyant passé le temps nécessaire à évaluer votre article, j'ai décidé d'appuyer votre travail devant l'Ordre. J'espère qu'il sera bientôt ajouté à notre bibliothèque.\n\nSalutations respectueuses,\nSigné, [From.GetSocietyRank] [From.GetFirstName];Verehrte[Root.GetrMale] [Root.GetSocietyRank] [Root.GetFirstName],\n\nnach eingehender Prüfung Eures Werkes bin ich zu dem Entschluss gekommen, es dem Orden gegenüber zu empfehlen. Ich hoffe sehr, dass man es schnell in unsere Bibliothek aufnehmen wird. Gute Arbeit!\n\nMit respektvollen Grüßen\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;[Root.GetSocietyRank] [Root.GetFirstName]:\n\nDespués de una larga revisión de tu trabajo, he decidido refrendarlo ante la Orden. Espero que se añada a nuestra biblioteca con la mayor prontitud. ¡Enhorabuena!\n\nAtentamente,\n[From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_1643;To the esteemed [Root.GetSocietyRank] [Root.GetTitledFirstNameNoRegnal],\n\nHaving spent ample time considering your paper's worth, I have decided NOT to endorse your work before the Citadel. In my view, the quality of the work was unfortunately not in keeping with the standards of our library.\n\nRespectful greetings,\nSigned, [From.GetSocietyRank] [From.GetFirstName];Estimé[Root.GetNoneE] [Root.GetSocietyRank] [Root.GetFirstName],\n\nAyant passé le temps nécessaire à évaluer votre article, j'ai décidé de ne pas appuyer votre travail devant l'Ordre. Sa qualité n'était malheureusement pas conforme au niveau de notre bibliothèque.\n\nSalutations respectueuses,\nSigné, [From.GetSocietyRank] [From.GetFirstName];Verehrte[Root.GetrMale] [Root.GetSocietyRank] [Root.GetFirstName],\n\nnach eingehender Prüfung Eures Werkes bin ich zu dem Entschluss gekommen, es dem Orden gegenüber NICHT zu empfehlen. In meinen Augen wird das Werk leider nicht dem Standard unserer Bibliothek gerecht.\n\nMit respektvollen Grüßen\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;[Root.GetSocietyRank] [Root.GetFirstName]:\n\nDespués de una larga revisión de tu trabajo, he decidido no refrendarlo ante la Orden. Desde mi punto de vista, la calidad del trabajo no estaba, por desgracia, a la altura de nuestra biblioteca.\n\nAtentamente,\n[From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESCA_MNM_1644;Success! Enough maesters have endorsed my paper, and so the Citadel has accepted it into its library. As a result, my standing with the Citadel has increased measurably.;C'est une réussite ! Suffisamment de pairs ont approuvé mon papier, et donc l'Ordre l'a accepté dans sa bibliothèque. En conséquence, ma réputation auprès de l'Ordre a sensiblement augmenté.;Hurra! Mein Werk wurde von einer ausreichenden Zahl von Kollegen empfohlen und der Orden hat es daher in seine Bibliothek aufgenommen. Das bedeutet, dass mein Ansehen im Orden deutlich gestiegen ist!;;¡Victoria! Suficientes colegas han refrendado mi trabajo, por lo que la Orden ha aceptado incluirlo en su biblioteca. Como resultado, mi reputación con la Orden ha aumentado considerablemente.;;;;;;;;;x
EVTDESCB_MNM_1644;Failure... The majority of the maesters refuted my paper, and so it shall not be added to the Citadel's library. This is a humiliating blow, and it will take some time to recover my previous standing with the Citadel.;Quel échec... La majorité des pairs a réfuté mon papier, et donc il ne sera pas ajouté à la bibliothèque de l'Ordre. C'est humiliant, et il faudra du temps pour retrouver ma réputation antérieure.;Das war nichts ... Die Mehrheit meiner Kollegen lehnt mein Werk ab und es wird daher nicht in die Bibliothek des Ordens aufgenommen. Das ist ein demütigender Rückschlag. Mein Ansehen im Orden ist gesunken.;;Fracaso... La mayoría de mis colegas no han refrendado mi trabajo, por lo que no lo añadirán a la biblioteca de la Orden. Es una humillación, y tardaré un tiempo en recuperar mi prestigio de antaño con la Orden.;;;;;;;;;x
EVTDESC_MNM_1646;Drat! That nosy [From.GetSocietyRank] [From.GetFirstName] has somehow discovered that I borrowed elements from other authors... [From.GetSheHeCap] has already spread the word, slandering me before the Citadel and ensuring my paper will never be accepted.;Diable ! C[From.GetEtEtte] fouineu[From.GetRSe] d[From.Get_e_SocietyRank] [From.GetFirstName] a d'une façon ou d'une autre découvert que j'ai emprunté des éléments d'autres auteurs... [From.GetIlElleCap] a déjà répandu la nouvelle, me calomniant devant l'Ordre et s'assurant que mon papier ne sera jamais accepté.;Verflixt! [From.GetSocietyRank] [From.GetFirstName] hat tatsächlich festgestellt, dass ich mir bestimmte Passagen von anderen Autoren geborgt habe ... und diese Erkenntnis auch postwendend hinausposaunt. Mein Ruf ist ruiniert und der Orden wird mein Werk nun nie und nimmer akzeptieren.;;¡Maldición! [From.GetSocietyRank] [From.GetFirstName] ha descubierto que tomé prestados algunos elementos de otros autores... Ya ha hecho correr la voz, difamándome ante la Orden y garantizando que nunca acepten mi trabajo.;;;;;;;;;x
hermetics_write_magnum_opus;Write a Great Work;Écrire un magnum opus;Ein Magnum Opus schreiben;;Escribir magnum opus;;;;;;;;;x
hermetics_write_magnum_opus_desc;Record your life's work for posterity in a great book.;Consignez le travail de votre vie pour la postérité dans un magnum opus chiffré.;Zeichnet in einem verschlüsselten Magnum Opus Euer Lebenswerk für die Nachwelt auf.;;Registra el trabajo de tu vida para la posteridad en una magnum opus codificada.;;;;;;;;;x
writing_magnum_opus;Writing Great Work;Écrit un magnus opus;Schreibt ein Magnum Opus;;Escribiendo magnum opus;;;;;;;;;x
writing_magnum_opus_desc;This character is writing a Great Work.;Ce personnage écrit un magnus opus.;Diese Person schreibt an einem Magnum Opus.;;Este personaje está escribiendo una magnum opus.;;;;;;;;;x
EVTDESC_MNM_1610;Secluded at my writing desk, quill in hand and plenty a bottle of ink nearby, I find myself staring down upon the blank parchment. The sheer scale of the task upon which I am about to embark dawns upon me – I need to record my knowledge, but also make sure it stands the test of time...;Seul[Root.GetNoneE] à mon étude, la plume dans la main et beaucoup de bouteilles d'encre à proximité, je me retrouve à fixer le parchemin vierge. Je pense à l'ampleur de la tâche dans laquelle je m'embarque – je dois consigner mes connaissances, mais aussi les cacher à ceux qui n'en sont pas dignes...;In der Abgeschiedenheit meiner Schreibstube mit einer Schreibfeder in der Hand und reichlich Tinte in Reichweite an meinem Schreibtisch sitzend, starre ich auf das leere Pergament. Mir wird allmählich klar, welch gewaltige Aufgabe vor mir liegt. Ich muss mein Wissen niederschreiben, es aber zugleich vor denen verbergen, die es nicht würdig sind, an diesem Wissen teilzuhaben ...;;En mi escritorio, con la pluma en mano y un tintero rebosante cerca, miro el pergamino en blanco. Reparo en la magnitud descomunal de la tarea en la que estoy a punto de embarcarme: debo registrar mi conocimiento, pero también debo ocultarlo de aquellos indignos de él.;;;;;;;;;x
EVTDESC_MNM_1605;It is done! It is finished! After a year of sweat and toil I have managed to produce my great work: '[magnum_opus.GetName]'. This tome shall stand the test of ages, ensuring my knowledge and name shall conquer time, itself. It will serve my successors well, and perhaps they will one day be able to add their knowledge to mine.;C'est fait ! C'est fini ! Après une année de dur labeur, j'ai réussi à produire un grand ouvrage sur la théurgie contemplative. Grâce à ce tome, mon savoir et mon nom survivront à l'épreuve du temps. Il servira bien à mes successeurs, et peut-être qu'un jour ils pourront ajouter leurs connaissances aux miennes.;Es ist vollbracht! Es ist fertig! Nach einem Jahr voller Schweiß und Mühsal ist es mir gelungen, ein großes Werk über kontemplative Theurgie zu vollenden. Dieses Buch wird Äonen überdauern und gewährleisten, dass mein Wissen und mein Name die Zeit selbst überwinden werden. Es wird meinen Nachfolgern gute Dienste leisten und sie vielleicht eines Tages dazu befähigen, mein Wissen durch ihr eigenes Wissen zu ergänzen.;;¡Ya está! ¡Está terminado! Tras un año de mucho sudor y esfuerzo, he logrado producir una obra maestra sobre teúrgia contemplativa. Este tomo resistirá al paso de las eras y logrará que mi conocimiento y mi nombre conquisten al mismísimo tiempo. Será de utilidad para mis sucesores, quizá un día ellos puedan añadir su conocimiento al mío.;;;;;;;;;x
EVTOPTA_MNM_1605;My wisdom shall be passed down through the ages!;« Ouvrez votre âme à la vérité [Root.Get_du_HighGod] »;Öffnet die Tore Eures Geistes, um die Wahrheit von [Root.Religion.GetHighGodNameCap] in Euch aufzunehmen!;;¡Abre tu mente a la verdad de [Root.Religion.GetHighGodNameCap]!;;;;;;;;;x
magnum_opus_learning_1;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
magnum_opus_learning_2;Work of [This.OriginalOwner.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
