#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#events;;;;;;;;;;;;;;x
syncretic_faith_westerosi_religion;Syncretic Faith - Westerosi Gods;;;;Fe sincrética de - Dioses de La Fe de los Siete y Los Antiguos Dioses (Poniente);;;;;;;;;x
syncretic_faith_wildling_religion;Syncretic Faith - Wildling Old Gods;;;;Fe sincrética de - Los Antiguos Dioses de Mas Allá del Muro (Salvajes);;;;;;;;;x
syncretic_faith_drowned_god_group;Syncretic Faith - Ironborn Gods;;;;Fe sincrética de - El Dios Ahogado (Hijos del Hierro);;;;;;;;;x
syncretic_faith_essos_group;Syncretic Faith - Eastern Gods;;;;Fe sincrética - Dioses Orientales (R'hllor, Trios, Madre, Clérigos barbudos ect..);;;;;;;;;x
syncretic_faith_sarnor_rel;Syncretic Faith - Sarnori Gods;;;;Fe sincrética - Dioses de Sarnor (Sarnoresa);;;;;;;;;x
syncretic_faith_qarth_rel;Syncretic Faith - Qartheen Gods;;;;Fe sincrética - Brujos de Qarth (Quarthiense;;;;;;;;;x
syncretic_faith_ghiscar_rel;Syncretic Faith - Ghiscari Gods;;;;Fe sincrética - Dios Ghiscari (La Arpia);;;;;;;;;x
syncretic_faith_far_east_group;Syncretic Faith - Far Eastern Gods;;;;Fe sincrética - Dioses del Lejano Este (Dioses de YI TI, Domadores de Sombras, ect..);;;;;;;;;x
syncretic_faith_ibben_rel;Syncretic Faith - Ibbenese Gods;;;;Fe sincrética - Dioses de Ibben (Ibbenesa);;;;;;;;;x
syncretic_faith_dothraki_rel_group;Syncretic Faith - Dothraki Gods;;;;Fe sincrética - Dios Dothraki (Dios del Caballo);;;;;;;;;x
syncretic_faith_jogos_rel_group;Syncretic Faith - Jogos Nhai Gods;;;;Fe sincrética - Cantoras Lunares de los joghos Nhai (Jogos Nhai);;;;;;;;;x
syncretic_faith_lhazar_rel_group;Syncretic Faith - Lhazareen Gods;;;;Fe sincrética - Dios El Gran Pastor (Lhazareeno);;;;;;;;;x
syncretic_faith_summer_rel_group;Syncretic Faith - Summer Isles Gods;;;;Fe sincrética - Dioses del Verano (Islas del Verano);;;;;;;;;x
syncretic_faith_pirate_group;Syncretic Faith - Pirate Gods;;;;Fe sincrética - Dios Pirata (Peldaños de Piedra);;;;;;;;;x
syncretic_faith_islands_rel;Syncretic Faith - Islander Gods;;;;Fe sincrética - Dioses Isleños;;;;;;;;;x
syncretic_faith_sothoryos_rel_group;Syncretic Faith - Sothoryi Gods;;;;Fe sincrética - Dioses Oscuros (Sothori);;;;;;;;;x
syncretic_faith_pagan_group;Syncretic Faith - Pagan Gods;;;;Fe sincrética - Dioses Paganos;;;;;;;;;x
syncretic_faith_valyrian_rel_group;Syncretic Faith - Valyrian Gods;;;;Fe sincrética - Dioses Valyrios (Antigua religion Valyria);;;;;;;;;x
opinion_executed_religion_head;Executed my Religion's Leader;;;;Ejecutar al líder de mi religión;;;;;;;;;x
opinion_murdered_religion_head;Murdered my Religion's Leader;;;;Asesinar al líder de mi religión;;;;;;;;;x
EVTDESCreligious.80;Many of the followers of [From.Religion.GetName] are displeased with your ruthless execution of [From.GetTitledFirstName], the leader of the religion.;;;;Muchos de los seguidores de [From.Religion.GetName] están disgustados con tu ejecución despiadada de [From.GetTitledFirstName], el líder de la religión.;;;;;;;;;x
EVTDESCreligious.80B;Many of the followers of the Faith of The Seven are displeased with your ruthless execution of the High Septon, the leader of the religion.;;;;Muchos de los seguidores de la Fe de los Siete están descontentos con tu implacable ejecución del Supremo Septon, el líder de la religión.;;;;;;;;;x
EVTOPTAreligious.80;Well [From.GetSheHe] shouldn't of crossed me!;;;;¡Bueno [From.GetSheHe] no debería de haberme enfadado!;;;;;;;;;x
TOOLTIPreligious.80;Many other [From.Religion.GetName] followers in your court, in your realm and abroad are also displeased (zealous, honorable or septon).;;;;Muchos otros seguidores de [From.Religion.GetName] en su corte, en su reino y en el extranjero también están descontentos (celosos, honorables y septónes);;;;;;;;;x
EVTOPTAreligious.5;Good for [From.GetHerHim];;;;Bueno para [From.GetHerHim];;;;;;;;;x
EVTOPTBreligious.5;I'd be glad not to see that [GetRootFromInsult] again;;;;Me alegraría no volver a ver a [GetRootFromInsult];;;;;;;;;x
EVTDESCreligious.30;The High Septon has declared an anathema upon me for my supposed sins, excommunicating me from the Faith.;J'ai été excommunié pour le péché d'un meurtre déshonorable.;Ich bin für die Sünde des unehrenhaften Mords exkommuniziert worden.;;He sido excomulgado por el pecado de un asesinato sin honor.;;;;El Supremo Septon me ha declarado un anatema por mis supuestos pecados, excomulgándome de la Fe.;;;;;x
EVTOPTAreligious.30;Curses!;Malédictions !;Verflucht!;;Maldición!;;;;;;;;;x
EVTDESCreligious.31;The High Septon has declared an anathema upon your [excommunicated_character.GetRootRelation] [excommunicated_character.GetTitledFirstNameWithDynasty] for [excommunicated_character.GetHerHis] supposed sins, excommunicating [excommunicated_character.GetHerHim] from the Faith.;;;;El Alto Septon ha declarado un anatema sobre tu [excommunicated_character.GetRootRelation] [excommunicated_character.GetTitledFirstNameWithDynasty] para [excommunicated_character.GetHerHis] supuestos pecados, excomulgando [excommunicated_character.GetHerHim] de la Fe.;;;;;;;;;x
EVTOPTAreligious.31;This is a grave situation for [excommunicated_character.GetHerHim];;;;Esta es una situación grave para [excommunicated_character.GetHerHim];;;;;;;;;x
THE_SCRIPTURES;the Scriptures;;;;Las Escrituras;;;;;;;;;x
THE_SCRIPTURES_GOAT;the Scriptures of the Black Goat;;;;Las escrituras de la Cabra Negra;;;;;;;;;x
THE_MOON_BOOKS;the Moon Books;;;;Los libros de la Luna;;;;;;;;;x
THE_TESTAMENTS_OF_TRIOS;the Testaments of the Trios;;;;Los testamentos de los Tríos;;;;;;;;;x
THE_HOLY_BOOK_AXE;the Holy Book of the Axe;;;;El Libro Sagrado del Hacha;;;;;;;;;x
THE_BOOK_OF_FACES;the Book of Many Faces;;;;El libro de muchas Caras;;;;;;;;;x
THE_EYE;the Eye;;;;El ojo;;;;;;;;;x
THE_SHADE_TEXTS;the Shade Texts;;;;Los Textos de Sombra;;;;;;;;;x
THE_GOLDEN_BOOKS;the Golden Books;;;;Los libros Dorados;;;;;;;;;x
THE_NIGHT_TEXTS;the Night Texts;;;;Los textos Nocturnos;;;;;;;;;x
THE_BOOK_OF_WISDOM;the Book of Wisdom;;;;El libro de la Sabiduría;;;;;;;;;x
GOD_CTHULHU;Cthulhu;;;;;;;;;;;;;x
THE_TESTAMENTS_OF_CTHULHU;the Testaments of Cthulhu;;;;Los testamentos de Cthulhu;;;;;;;;;x
THE_SHADOW;the Shadow;;;;La sombra;;;;;;;;;x
THE_HOLY_COW;the Holy Cow;;;;La santa vaca;;;;;;;;;x
THE_TEXTS_OF_LOVE;the Texts of Love;;;;Los textos de Amor;;;;;;;;;x
GOD_Azathoth;Azathoth;;;;;;;;;;;;;x
GOD_Yog-Sothoth;Yog-Sothoth;;;;;;;;;;;;;x
THE_DRAGON_GODS;the Dragon Gods;;;;Los dioses del Dragón;;;;;;;;;x
GODSWIFE;Godswife;;;;Esposa de Dios;;;;;;;;;x
PRIEST_female;Priestess;;;;Sacerdotisa;;;;;;;;;x
GOD_THE_SECRET_GOD;The Secret God;;;;;;;;;;;;;x
send_child_to_temple_generic;Send to the [Root.GetHouseOfWorshipCap] of [Root.Religion.GetName];;;;;;;;;;;;;x
send_child_to_temple_generic_desc;Send [Root.GetTitledFirstName] to the [Root.GetHouseOfWorshipCap] of [Root.Religion.GetName], so that [Root.GetSheHe] eventually may become a [Root.Religion.GetPriestTitle].;;;;;;;;;;;;;x
TOOLTIPsend_child_to_temple_generic;[Root.GetTitledFirstName] is sent to a random [Root.GetHouseOfWorship] in the realm;;;;;;;;;;;;;x
TOOLTIPsend_child_to_temple_genericA;Does NOT already have 2 children sent to the [Root.GetHouseOfWorship]s;;;;;;;;;;;;;x
ask_to_excommunicate;Request Excommunication;Demander l'excommunication;Exkommunikation ersuchen;;Solicitar excomunión;;;;;;;;;x
ask_to_excommunicate_desc;Send a request to the High Septon that [Root.GetTitledFirstNameWithDynasty] be declared an anathema of the faith, and excommunicating [Root.GetHerHim].;;;;;;;;;;;;;x
TOOLTIPask_to_excommunicateONGOING;Is NOT currently sending an excommunication request;;;;;;;;;;;;;x
TOOLTIPask_to_excommunicateRECENT;Has NOT recently had an excommunication lifted;;;;;;;;;;;;;x
TOOLTIPdiplomatic.240;An Excommunication request is sent to the High Septon;;;;;;;;;;;;;x
REASON_excommunicate_NO_MOTIVE;The High Septon has no reason to declare excommunication;;;;;;;;;;;;;x
REASON_excommunicate_TARGET_VASSAL;The High Septon is [Root.GetTitledFirstName]'s vassal;;;;;;;;;;;;;x
REASON_excommunicate_HIGH_SEPTON_LIKE;The High Septon likes [Root.GetTitledFirstName];;;;;;;;;;;;;x
REASON_excommunicate_HIGH_SEPTON_DISLIKE;The High Septon dislikes [Root.GetTitledFirstName];;;;;;;;;;;;;x
REASON_excommunicate_DISHONORABLE;[Root.GetTitledFirstName] is dishonorable;;;;;;;;;;;;;x
REASON_excommunicate_HIGH_PIETY;[Root.GetTitledFirstName] has high piety;;;;;;;;;;;;;x
REASON_excommunicate_LOW_PIETY;[Root.GetTitledFirstName] has low piety;;;;;;;;;;;;;x
REASON_excommunicate_ACTOR_VASSAL;The High Septon is your vassal;;;;;;;;;;;;;x
REASON_excommunicate_HIGH_SEPTON_LIKE_ACTOR;The High Septon likes you;;;;;;;;;;;;;x
REASON_excommunicate_HIGH_SEPTON_DISLIKE_ACTOR;The High Septon dislikes you;;;;;;;;;;;;;x
REASON_excommunicate_HIGH_SEPTON_ZEALOUS;The High Septon is zealous;;;;;;;;;;;;;x
REASON_excommunicate_HIGH_SEPTON_CYNICAL;The High Septon is cynical;;;;;;;;;;;;;x
EVTDESCdiplomatic.240;Your Holiness, [From.GetTitledFirstNameWithDynasty] is clearly not fit to be regarded a pious and true believer of the faith. I request that [From.GetSheHe] be declared an anathema of the faith, and excommunicated.\n\nYours humbly,\n[FromFrom.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
EVTOPTAdiplomatic.240;I agree, it shall be done;;;;;;;;;;;;;x
opinion_excommunicated_me;Excommunicated Me;;;;;;;;;;;;;x
opinion_accepted_excom_request;Accepted Excommunication Request ;;;;;;;;;;;;;x
EVTOPTCdiplomatic.240;No, [From.GetTitledFirstName] does not deserve that;;;;;;;;;;;;;x
opinion_rejected_excom_request;Rejected Excommunication Request ;;;;;;;;;;;;;x
EVTDESCdiplomatic.241;[Root.GetTitledFirstName], after listening to the sound advice of [FromFrom.GetTitledFirstNameWithDynasty], it has become clear that you are wicked and unpious. I therefore declare you an anathema of the faith, and excommunicated.\n\nSigned in the sight of the Seven,\n[From.GetHerHisCap] Holiness, The High Septon;;;;;;;;;;;;;x
EVTDESCdiplomatic.241B;[Root.GetTitledFirstName], after observing your actions for sometime, it has become clear to me that you are wicked and unpious. I therefore declare you an anathema of the faith, and excommunicated.\n\nSigned in the sight of the Seven,\n[From.GetHerHisCap] Holiness, The High Septon;;;;;;;;;;;;;x
EVTOPTAdiplomatic.241;How dare that [GetRootFromFromInsult] conspire against me!;;;;;;;;;;;;;x
EVTDESCdiplomatic.242;To the [GetFromRootCompliment] [Root.GetTitledFirstName], the vile excesses of [FromFrom.GetTitledFirstNameWithDynasty] can no longer be tolerated! I agree that [FromFrom.GetSheHe] should be declared an anathema of the faith and be excommunicated!\n\nSigned in the sight of the Seven,\n[From.GetHerHisCap] Holiness, The High Septon;;;;;;;;;;;;;x
opinion_had_me_excom;Had me Excommunicated;;;;;;;;;;;;;x
EVTDESCdiplomatic.243;[Root.GetTitledFirstName], I do not agree with your request, and so refuse to declare an anathema on the gentle and pious [FromFrom.GetTitledFirstName].\n\nSigned in the sight of the Seven,\n[From.GetHerHisCap] Holiness, The High Septon;;;;;;;;;;;;;x
opinion_tried_to_have_me_excom;Tried to Have me Excommunicated;;;;;;;;;;;;;x
REASON_excommunicate_KINSLAYER;[Root.GetTitledFirstName] is a kinslayer;;;;;;;;;;;;;x
craft_a_weirwood_weapon;Craft a Weirwood Weapon;;;;Elabora un arma Weirwood;;;;;;;;;x
craft_a_weirwood_weapon_desc;Commission a weapon be crafted from weirwood to show your devotion to the gods.;;;;Comisiona un arma hecha con madera para mostrar tu devoción a los dioses.;;;;;;;;;x
craft_a_weirwood_weapontt;Decide what type of weapon to craft. The full cost will be dependent on its type.;;;;Decida qué tipo de arma para fabricar. El costo total dependerá de su tipo.;;;;;;;;;x
EVTDESCreligious.88;Your men have gathered an ample supply of weirwood from the nearby Godswood and are awaiting your orders. They wish to know what type of weapon you want crafted.;;;;Tus hombres han reunido una gran cantidad de leña del cercano Godswood y están esperando tus órdenes. Quieren saber qué tipo de arma quieres que sea hecha a mano.;;;;;;;;;x
EVTOPTAreligious.88;A bow capable of raining death on my enemies.;;;;Un arco capaz de llover la muerte sobre mis enemigos.;;;;;;;;;x
EVTOPTBreligious.88;A reliable spear will suit my needs.;;;;Una lanza confiable se adaptará a mis necesidades.;;;;;;;;;x
EVTOPTCreligious.88;I've changed my mind about this.;;;;He cambiado de opinión sobre esto.;;;;;;;;;x
REASON_excommunicate_TARGET_VASSAL_RELATION;The High Septon is the vassal of [Root.GetTitledFirstName]'s relative;;;;;;;;;;;;;x
REASON_excommunicate_HIGH_SEPTON_LIKE_KIN;[Root.GetTitledFirstName] is a child, and the High Septon likes their kin;;;;;;;;;;;;;x
REASON_excommunicate_HIGH_SEPTON_DISLIKE_KIN;[Root.GetTitledFirstName] is a child, and the High Septon dislikes their kin;;;;;;;;;;;;;x
REASON_excommunicate_CHILD;[Root.GetTitledFirstName] is a child;;;;;;;;;;;;;x
old_gods_reformed;Old Gods;Anciens Dieux;Alten Götter;;Los Antiguos Dioses;;;;;;;;;x
old_gods_reformed_DESC;The Old Gods are the nameless nature spirits worshiped by the First Men, and by the Children of the Forest before them. They are worshiped in sacred groves called Godswoods, with a heart tree at their center - a sacred weirwood tree into which the face of a god has been carved.;Les Anciens Dieux sont les anciennes divinités sans noms des Premiers Hommes qu'ils ont empruntées aux enfants de la forêt suite à leur installation à Westeros. Il n'y a pas de clergé dans cette religion, les seuls intercesseurs entre les hommes et les dieux sont les bois sacrés et plus particulièrement leur arbre-coeur, souvent un barral avec un visage humain sculpté sur le tronc. ;;;Los Antiguos Dioses son los espíritus de la naturaleza sin nombre adorados por los Primeros Hombres, y por los niños del bosque antes que ellos. Ellos son venerados en los bosques sagrados llamados Bosques de Dioses, con un árbol corazón en el centro - un arciano sagrado en el que la cara de un dios ha sido tallada.;;;;;;;;;x
beyond_wall_old_gods_reformed;True Old Gods;Les Anciens Dieux d'Au-Delà du Mur;Götter auf der anderen Seite der Mauer;;Los Antiguos Dioses de Más-Allá-del-Muro;;;;;;;;;x
beyond_wall_old_gods_reformed_DESC;The Old Gods are the nameless nature spirits worshiped by the First Men, and by the Children of the Forest before them. Beyond the Wall, they are worshiped at the feet of heart trees - sacred weirwood trees into which the face of a god has been carved.;Les Anciens Dieux sont les anciennes divinités sans noms des Premiers Hommes qu'ils ont empruntées aux enfants de la forêt suite à leur installation à Westeros. Au-delà du Mur, ils sont honorés au pied des arbres-cœurs, des barrals sacrés avec le visage des dieux sculpté sur le tronc.;;;Los Antiguos Dioses son los espíritus de la naturaleza sin nombre adorados por los Primeros Hombres, y por los niños del bosque antes que ellos. Más allá del muro, se los adora a los pies de los árboles corazón, arcianos sagrados en el que la cara de un dios ha sido tallada.;;;;;;;;;x
drowned_god_reformed;Drowned God;Le Dieu-Noyé;Drowned [This.Religion.GetRandomGodName];;El Dios Ahogado;;;;;;;;;x
drowned_god_reformed_DESC;The Ironborn worship the Drowned God, who commands them to reave and reap, and to whose halls they will go in death, to be waited on by mermaids. Worshipers of the Drowned God are baptized in a ritual drowning shortly after birth, for what is dead may never die.;Les Fer-nés croient au Dieu Noyé, ennemi juré du Dieu des Tornades. Le Dieu Noyé commande aux marées, sa demeure se trouve sous la mer et les morts festoyent avec lui, servis par des sirènes. Le culte est représenté par des prêtres prédicateurs et leurs disciplines, les noyés, qui sont baptisés par une noyade ritualisée, car ce qui est mort ne saurait mourir à nouveau.;;;Los hijos del hierro adoran al Dios Ahogado, que les ordena saquear y segar, y a cuyas salas irán cuando mueran, para ser atendidos por sirenas. Los adoradores del Dios Ahogado son bautizados en un ritual poco después del nacimiento donde se los ahoga y manifiestan que lo que está muerto no puede morir.;;;;;;;;;x
drowned_god_reformed_FEATURES;§Y*§! Children of salt wives are considered legitimate, but are excluded from succession unless designated otherwise;§Y*§! Peut faire de leurs captives des concubines (les femme-sels)\n§Y*§! Les enfants des femme-sels sont consédérés comme légitimes mais sont exclus de la succession sauf si ils sont désignés d'une autre façon\n§Y*§! Les rois indépendants peuvent librement envahir leurs voisins\n§Y*§! Peut sacrifier des prisoniers aux Dieu-Noyé\n§Y*§! Les royaumes avec succession élective déterminent la succession grâce aux Etats Généraux de la royauté;;;§Y*§! Pueden tomar prisioneras como concubinas (esposas de sal)\n§Y*§! Los hijos de las esposas de sal son considerados legítimos pero están excluidos de la sucesión salvo si son designados específicamente\n§Y*§! Los reyes independientes pueden invadir a los vecinos libremente\n§Y*§! Pueden sacrificar prisioneros al Dios Ahogado\n§Y*§! Los reinos con sucesión electiva determinan la sucesión mediante una Asamblea de Sucesión;;;;;;;;;x
black_goat_reformed;Black Goat of Qohor;Chèvre Noire de Qohor;Black Goat of Qohor;;Cabra Negra de Qohor;;;;;;;;;x
black_goat_reformed_DESC;The grim and sinister diety worhsipped by the people of Qohor.  The Black Goat is said to demand daily blood sacrifice from it's worhsippers and animals and prisones are constantly offered up at it's bloody altars.;La Chèvre Noire est une divinité vénérée à Qohor. La statuaire de la divinité semble se faire sous la forme d'une imposante chèvre à la toison broussailleuse, de la taille d'un auroch. Son culte semble jouir d'une mauvaise réputation et elle est considérée comme un avatar du dieu Multiface par les adorateurs de ce dernier.;;;La sombría y siniestra deidad que adoran las gentes de Qohor es la Cabra Negra. Se dice que exige sacrificios de sangre todos los días a sus fieles y que los animales y los presos son constantemente ofrecidos en sus sangrientos altares.;;;;;;;;;x
trios_reformed;Trios;Trios;Trios;;Trios;;;;;;;;;x
trios_reformed_DESC;Trios is the three-headed god of Tyrosh.;Trios est le dieu à trois tête de Tyrosh.;;;Trios es una deidad tricéfala venerada en Essos. Hay una gran estatua de él cerca del Templo de Trios en Tyrosh. También hay una torre con tres torretas dedicada a Trios en Braavos.;;;;;;;;;x
gods_lorath_reformed;Gods of Lorath;Dieux de Lorath;;;Dioses de Lorath;;;;;;;;;x
gods_lorath_reformed_DESC;The Gods of Lorath are the gods worshipped by the peoples of the Free City of Lorath;Les Dieux de Lorath sont les dieux honorés par les habitants de la cité libre de Lorath;;;Los dioses de Lorath son los dioses adorados por los pueblos de la Ciudad Libre de Lorath.;;;;;;;;;x
moonsingers_reformed;Moonsingers;Chantelunes;Moonsingers;;Cantoras Lunares;;;;;;;;;x
moonsingers_reformed_DESC;The Moonsingers are an ancient religion of western Essos, whose followers were driven out by the Valyrian Freehold, but were able to take refuge in the Free City of Braavos. As the city's founders, they have its greatest temple.;Les Chantelunes forment une ancienne religion à l'ouest d'Essos. Ils semblent que ce soient eux qui aient conduit les fondateurs de Braavos hors des Possessions de Valyria. Ayant joué un grand rôle dans les premières années de cette cité libre, c'est tout naturellement que les Chantelunes y possèdent leur plus grand temple. ;;;Las cantoras lunares son las sacerdotisas de los Jogos Nhai, una tribu nómada del Oriente Más Lejano. Sin embargo, su religión se ha extendido por Essos gracias a que varias cantoras lunares estaban entre los esclavos fugitivos que fundaron Braavos. ;;;;;;;;;x
shadowbinders_reformed;Shadowbinders;Ensorceleur d'ombres;;;Domadores de Sombras;;;;;;;;;x
shadowbinders_reformed_DESC;Shadowbinders;Ensorceleur d'ombres;;;Los domadores de sombras son aquellos practicantes de la magia que emplean sombras para que hagan cumplir su voluntad. Posiblemente sean originarios de Asshai.;;;;;;;;;x
harpy_reformed;The Harpy;La Harpie;The Harpy;;La Arpía;;;;;;;;;x
harpy_reformed_DESC;The Harpy was the ancient goddess of the Ghiscari Empire, and she remains a powerful symbol for the Ghiscari people.;La Hapie était l'ancienne déesse de l'Empire Ghiscari, et reste encore un puissant symbole pour les Ghiscari. ;;;La Arpía era la antigua diosa del Imperio Ghiscari, y ella sigue siendo un poderoso símbolo para el pueblo Ghiscari.;;;;;;;;;x
gods_sarnor_reformed;Gods of Sarnor;Dieux de Sarnor;;;Dioses de Sarnor;;;;;;;;;x
gods_sarnor_reformed_DESC;The Hundred Gods worshipped by the peoples of the Kingdom of Sarnor;Les Cent Dieux sont les dieux honorés par les habitants du royaume de Sarnor;;;Los dioses de Sarnor son los dioses adorados por los pueblos del Reino de Sarnor.;;;;;;;;;x
gods_bone_mountains_reformed;Gods of Hyrkoon;Dieux d'Hyrkoon;;;Dioses de Hyrkoon;;;;;;;;;x
gods_bone_mountains_reformed_DESC;The Gods of Hyrkoon are the gods worshipped by the peoples of the Bone Mountains;Les Dieux d'Hyrkoon sont les dieux honorés par les peuples des Montagnes des Os;;;Los dioses de Hyrkoon son los dioses adorados por los pueblos de las Montañas de los Huesos.;;;;;;;;;x
yiti_gods_reformed;The Gods of Yi Ti;Les Dieux de Yi Ti;;;Dioses de Yi Ti;;;;;;;;;x
yiti_gods_reformed_DESC;A thousand different gods are worshipped in the Golden Empire of Yi Ti.  Chief among these is the Maiden Made of Light who was impregnated by the Lion of the Night and gave birth to the first Emperor of the Great Empire of the Dawn.;Mille Dieux différents sont honorés dans l'empire Doré de Yi Ti. Parmi les divinités principales, on trouve la Jouvencelle-de-Lumière qui fut fécondée par le Lion de la Nuit et donna naissance au Dieu-sur-Terre, premier empereur-dieu mythique du Grand Empire de l'Aube.;;;Un millar de dioses distintos son adorados en el Imperio Dorado de Yi Ti. El principal de ellos es la Doncella Hecha de Luz, que se unió al León de la Noche para dar a luz al Dios en la Tierra, el primer soberano del Gran Imperio del Amanecer.;;;;;;;;;x
lion_night_reformed;Lion of the Night;Lion de la Nuit;;;León de la Noche;;;;;;;;;x
lion_night_reformed_DESC;The Lion of the Night;Le Lion de la Nuit;;;El León de Noche es un dios de Yi Ti. Parece ser frecuentemente representado como un hombre con cabeza de león sentado en un trono de ébano. De acuerdo a lo afirmado por los sacerdotes escribas de Yin, el León de Noche tuvo un hijo con la Doncella de Luz. Este hijo fue Dios en la Tierra, quien gobernó el Gran Imperio del Amanecer por diez mil años antes de ascender a los cielos para reunirse con sus ancestros. Los descendientes del Dios en la Tierra gobernaron el Imperio después de él, cada gobernante un tiempo más corto que el anterior, hasta que el hermano de la Emperatriz Amatista la derrocó, asesinó y se coronó como Emperador Sanguinaria, en lo que se conoció como la Traición de Sangre marcando el comienzo de la Larga Noche. Tras esto, la Doncella de Luz le dio la espalda al mundo y el León de Noche desencadenó su ira para castigar la maldad de los hombres. Algunos eruditos afirman que los Cinco Fuertes, que son anteriores al Imperio Dorado de Yi Ti, fueron edificados por el Emperador Perla para mantener al León de Noche y sus demonios lejos de los reinos de los hombres. Los Hombres sin Rostro creen que es sólo otra representación del Dios de Muchos Rostros. Hay una estatua de él en la Casa de Blanco y Negro. La estatua es frecuentemente visitada por hombres ricos. En Asshai también pueden encontrarse adoradores del León de Noche.;;;;;;;;;x
bakkalon_reformed;Bakkalon;Bakkalon;Bakkalon;;Bakkalon;;;;;;;;;x
bakkalon_reformed_DESC;Bakkalon, the Pale Child, is a spirit of death, often worshiped by soldiers.;Bakkalon, l'Enfant Blême, est une divinité de l'orient, souvent adoré par les guerriers et soldats.;;;Bakkalon, también conocido como El Niño Pálido, es una deidad, venerada principalmente por los soldados. Existe una estatua del dios en la Casa de Blanco y Negro en Braavos. En Asshai pueden encontrarse adoradores del Niño Pálido.;;;;;;;;;x
rhoynar_pagan_reformed;Mother Rhoyne;Rivière Mère;Mutter Rhoyne;;Madre Rhoyne;;;;;;;;;x
rhoynar_pagan_reformed_DESC;The river Rhoyne is the greastest river of western Essos, whose banks gave rise to the Rhoynar people. The Rhoynar worship her as Mother Rhoyne, and say that her sons, the Crab King and the Old Man of the River, fight each other for dominion of all life beneath the sea.;Le fleuve Rhoyne est le plus grand cours d'eau à l'ouest d'Essos. C'est sur ses berges qu'apparut le peuple Rhoynar. Celui-ci l'honora sous le nom de la Rivière Mère, à la tête d'un panthéon qui comprenait ses deux fils, le Roi Crabe et le Vieil Homme du Fleuve, qui s'affrontaient pour dominer l'ensemble des créatures vivant dans l'eau des rivières.;;;La Madre Rhoyne es la diosa principal de los Rhoynar y es una personificación de su hogar ancestral, el río Rhoyne. También se la llama Madre Río. La religión tiene otros dioses menores, como el Viejo del Río, una tortuga que luchó contra el Rey Cangrejo para lograr el dominio subacuático. En Dorne, los Huérfanos del Sangreverde siguen adorando a los dioses de los Rhoynar. ;;;;;;;;;x
nath_pagan_reformed ;God of Harmony;Maître de l'Harmonie;Gott der Harmonie;;Señor de la Armonía;;;;;;;;;x
nath_pagan_reformed _DESC;The people of Naath believe in only one god, the Lord of Harmony, who is attended by butterfly women and who created the moon, the stars, the Earth, and all the creatures that dwell upon them. Sacred butterfly spirits are said to protect Naath from all those who would do them harm.;Le peuple de Naath croit en un unique dieu créateur, le Maître de l'Harmonie. Il est servi selon cette religion par des nuées de femmes-papillons éphémères, qui protègent Naath de tous ceux qui voudraient faire du mal à ses habitants. ;;;Los habitantes de Naath creen en un solo dios, el Señor de la Armonía, que es atendido por las mujeres de la mariposa y que creó la luna, las estrellas, la Tierra, y todas las criaturas que habitan en ellas. Sagrados espíritus de las mariposas protegen Naath de todos aquellos que les quieren hacer daño.;;;;;;;;;x
jogos_pagan_reformed;Jogos Nhai Moonsingers;Chantelunes des Jogos Nhai;;;Cantoras Lunares de los Joghos Nhai;;;;;;;;;x
jogos_pagan_reformed_DESC;A nomadic band of Jogos Nhai is commanded by a jhat, or war chief, and a moonsinger, who combines the roles of priestess, healer, and judge. Jogos Nhai bands do not make war upon one another, as the gods forbid them to shed the blood of their own people. Instead, in rituals hallowed by the gods, young men ride out to steal goats, zorses, and dogs from other bands, whilst girls go forth to abduct husbands.;Les Jogos Nhai sont des nomades vivant en bande commandée par un jhat et un chantelune qui combine les rôles de prêtrese, soigneuse et juge. Les Jogos Nhai ne se font pas la guerre entre eux et les dieux leur interdisent de verser le sang d'un des leurs. Certains jeunes hommes volent à d’autres groupes des chèvres, des chiens et des zéquions, et leurs sœurs vont enlever des maris, mais ce sont des rituels consacrés par les dieux des plaines;;;"La religión de las cantoras lunares es prominente entre los Jogos Nhai. Cada grupo está al mando de un jhat, o jefe de guerra, y de una cantora lunar, que desempeña las labores de sacerdotisa, curandera y juez. El jhat los lidera en guerras, batallas e incursiones, mientras que la cantora lunar se encarga de los demás asuntos. Aunque los jhats suelen ser hombres y las cantoras lunares mujeres, no es inaudito que haya un jhat mujer o un cantor lunar. Los extranjeros suelen no percibir esto pues una mujer que elige ser guerrero debe vestir y vivir como un hombre, de la misma manera que un hombre que elige ser cantora debe vivir y vestir como mujer. Los dioses de los jogos nhai les prohíben derramar la sangre de su propia gente. Aunque los jóvenes roban perros, cabras y cebrallos de otras bandas y las muchachas salen a secuestrar maridos, no hay derramamiento de sangre; se trata, en verdad, de rituales santificados por sus dioses. Practican, además, rituales diseñados para ayudar a las mujeres en los partos, durante los cuales se cantan cánticos mágicos. Es una religión de gran tolerancia con las creencias ajenas, así como con el origen racial y étnico de las personas debido a las circunstancias de su nacimiento.";;;;;;;;;x
dothraki_pagan_reformed;Great Stallion;Grand Etalon;Grosse Hengst;;Dios Caballo;;;;;;;;;x
